Event ID,Session ID*,Part Start Date/Time,Part End Date/Time,Part Break Duration,Part Timezone,Display Times in TimeZone of User,Part name,Part Location,Part Instructor*,Session Status,Cancellation Reason,Cancellation Comment,Available Languages,Vendor/Provider,Registration Deadline,Registration Deadline - Before/After,Allow waitlist for sessions,Allow Auto-Management of Waitlist‡, Auto-Register User upon Granting Waitlist‡,Minimum Users,Maximum Users,Credits,Attendance Parts,Emails,Currency Code,Price Per Session,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount,Penalty Number of Days prior to start,Created/Modified By,Do not allow exception request,Copy Availability from its Event,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Training Contact,Training Units,Default Training Unit Price,Required Training Approvals,Required Completion Approvals,Request Form
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0091,2022-06-10 11:00:00,2022-06-10 12:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0092,2022-06-10 12:30:00,2022-06-10 13:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0093,2022-06-10 14:00:00,2022-06-10 15:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0094,2022-06-10 15:30:00,2022-06-10 16:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0095,2022-06-10 17:30:00,2022-06-10 18:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0096,2022-06-10 19:00:00,2022-06-10 20:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0097,2022-06-10 20:30:00,2022-06-10 21:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0098,2022-10-11 12:00:00,2022-10-11 13:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0099,2022-10-11 13:30:00,2022-10-11 14:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0100,2022-10-11 15:00:00,2022-10-11 16:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0101,2022-10-11 16:30:00,2022-10-11 17:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0102,2022-10-11 18:30:00,2022-10-11 19:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0103,2022-10-11 20:00:00,2022-10-11 21:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0104,2022-10-11 21:30:00,2022-10-11 22:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0105,02/21/2023 12:00:00.000,02/21/2023 13:15:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0106,02/21/2023 13:30:00.000,02/21/2023 14:45:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0107,02/21/2023 15:00:00.000,02/21/2023 16:15:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0108,02/21/2023 16:30:00.000,02/21/2023 17:45:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0109,02/21/2023 18:30:00.000,02/21/2023 19:45:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0110,02/21/2023 20:00:00.000,02/21/2023 21:15:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0111,02/21/2023 21:30:00.000,02/21/2023 22:45:00.000,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0112,2023-09-03 12:00:00,2023-09-03 13:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,0.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0113,2023-09-03 13:30:00,2023-09-03 14:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,0.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0114,2023-09-03 21:30:00,2023-09-03 22:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,0.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0115,2023-04-04 11:00:00,2023-04-04 12:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0116,2023-04-04 12:30:00,2023-04-04 13:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0117,2023-04-04 19:00:00,2023-04-04 20:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0118,2023-04-04 20:30:00,2023-04-04 21:45:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0119,2023-04-04 14:00:00,2023-04-04 15:15:00,,9,1,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0121,2023-03-04 13:00:00,2023-03-04 14:15:00,,9,1,AGGNAI Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0122,07/25/2023 11:00:00.000,07/25/2023 12:15:00.000,,9,1,Offering of LIVE Fire Extinguisher Training (Safety Department will Schedule Date & Time),Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MS-0001,03/31/2023 13:00:00.000,03/31/2023 14:15:00.000,,9,1,AGGMS Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,3.0,10.0,4500.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0002,2018-11-12 13:00:00,2018-11-12 17:00:00,,9,1,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,10.0,25.0,10800.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
